session_id,acquisition_cost,time_to_value_seconds,retention_d30,funnel_stage,effort_score,friction_type,churn_reason
SESS_20451,34.345933055582464,384.43814319149794,0,Signup,6,Pricing,Found alternative
SESS_20452,31.91382309608696,346.1358518259527,0,Landing,2,Cognitive,Too expensive
SESS_20453,31.583046621664415,102.15775505279261,0,Paid,5,None,Too expensive
SESS_20454,45.07858958691201,55.94430952863539,0,Signup,4,Pricing,Found alternative
SESS_20455,8.665352800468979,311.23173193553896,0,Landing,3,Pricing,Bugs
SESS_20456,15.940411053190074,272.1504427186553,1,Signup,3,Cognitive,Found alternative
SESS_20457,9.985521131560448,383.52721346516734,1,Paid,9,Pricing,Found alternative
SESS_20458,34.24811488175878,479.4619935445328,0,Signup,8,Cognitive,Bugs
SESS_20459,27.72681170500898,579.9128424246223,1,Landing,7,None,Too expensive
SESS_20460,6.36350092819548,298.92655543675676,0,Onboarding,9,Technical,Bugs
SESS_20461,31.85019771586811,174.0167965803153,0,Landing,8,Technical,Bugs
SESS_20462,39.78116897567862,208.1248152403366,0,Activation,7,Technical,Found alternative
SESS_20463,17.802312823815363,183.87527578360334,0,Landing,1,Cognitive,Too expensive
SESS_20464,41.464733325059086,466.277897425912,0,Landing,1,Technical,Found alternative
SESS_20465,40.17652344817377,249.68863793012386,0,Onboarding,2,Technical,Too expensive
SESS_20466,49.090696927804494,497.4569228992774,0,Landing,2,None,Too expensive
SESS_20467,7.34533896936089,484.091243484331,1,Landing,5,Cognitive,N/A
SESS_20468,8.315378148064442,138.71074218278022,1,Landing,1,Pricing,Found alternative
SESS_20469,45.85940332628134,324.3373366433314,1,Landing,4,Technical,N/A
SESS_20470,47.9017627600576,374.4548905099638,0,Landing,1,Cognitive,Too expensive
SESS_20471,34.2850048484252,213.86656251595736,1,Onboarding,3,Cognitive,Bugs
SESS_20472,46.28108727029771,52.39187764101893,1,Onboarding,2,Cognitive,Bugs
SESS_20473,26.025279477596463,47.38097624798479,0,Landing,5,Pricing,Hard to use
SESS_20474,18.606285406376692,380.65058347580833,1,Activation,9,Technical,Bugs
SESS_20475,13.09208392894228,251.69203293557243,0,Signup,4,Pricing,Hard to use
SESS_20476,18.803273197198244,240.6966933419171,0,Landing,6,Cognitive,Found alternative
SESS_20477,31.45153850394321,378.97631470466183,0,Activation,7,Pricing,Found alternative
SESS_20478,18.752647918529558,360.9114312047873,0,Onboarding,2,Cognitive,Hard to use
SESS_20479,25.22194277188136,540.719213583086,0,Activation,2,Cognitive,N/A
SESS_20480,39.51520449374103,255.5216861208891,1,Onboarding,5,Cognitive,N/A
SESS_20481,42.48071297972344,225.0290184090372,1,Signup,4,Cognitive,Too expensive
SESS_20482,43.14592285505374,490.8935131953604,0,Landing,9,Technical,Too expensive
SESS_20483,7.628864633778645,385.4402344401005,0,Signup,10,Pricing,Too expensive
SESS_20484,38.03361761066335,52.44006639539781,1,Landing,5,Technical,Bugs
SESS_20485,13.968275073794455,381.1048330240985,1,Activation,3,Technical,Bugs
SESS_20486,18.95025340308819,531.9576066305461,0,Activation,6,Cognitive,Found alternative
SESS_20487,48.32566941797945,49.12220664681098,1,Paid,8,Cognitive,Hard to use
SESS_20488,38.01501137381017,523.1802218645505,0,Onboarding,4,Cognitive,N/A
SESS_20489,26.40553676974462,252.36746578981146,0,Signup,5,Technical,Bugs
SESS_20490,29.26420959679385,356.05409417006473,1,Onboarding,10,Cognitive,Bugs
SESS_20491,26.304788871799794,297.1223512119962,0,Onboarding,2,None,Hard to use
SESS_20492,9.446140439528437,395.45053471748224,0,Signup,8,Cognitive,Found alternative
SESS_20493,8.729011187877514,356.51403149970815,0,Landing,4,Technical,Hard to use
SESS_20494,37.88888569463373,443.8319675594178,1,Landing,2,None,Found alternative
SESS_20495,33.438213403921736,102.46113550361834,1,Landing,4,Cognitive,Found alternative
SESS_20496,48.32587285078475,530.354361288565,0,Signup,6,Cognitive,Too expensive
SESS_20497,34.150489547489606,317.3521282549331,0,Signup,1,Cognitive,Hard to use
SESS_20498,39.53668730894477,290.14625460697545,0,Landing,2,Technical,Hard to use
SESS_20499,25.569951034773062,248.60748543317004,0,Signup,10,Technical,Bugs
SESS_20500,33.9470584697105,128.27596495096657,1,Signup,10,Pricing,Hard to use
SESS_20501,39.98809641020219,81.2975219870273,0,Landing,3,Pricing,Found alternative
SESS_20502,33.35962627044554,515.1495298718299,1,Signup,10,Pricing,Bugs
SESS_20503,20.861500179455383,312.91808187132216,0,Signup,4,Technical,Hard to use
SESS_20504,38.77575910566805,441.2634197657152,0,Landing,6,Pricing,N/A
SESS_20505,34.20944607130852,239.76145590461545,1,Onboarding,1,None,Too expensive
SESS_20506,39.12776901815478,157.2763561538988,1,Activation,10,None,Bugs
SESS_20507,47.70622736524996,30.990614970398255,0,Onboarding,8,Pricing,Too expensive
SESS_20508,10.87641648129054,487.8097277856391,0,Landing,9,Pricing,Too expensive
SESS_20509,17.851545592414364,161.6621134074811,0,Onboarding,5,Technical,Too expensive
SESS_20510,30.93134261575525,290.7567118194644,0,Landing,1,None,N/A
SESS_20511,38.86497766205205,528.4642053075521,0,Landing,3,Cognitive,Found alternative
SESS_20512,9.019720311101551,445.76692319216187,1,Activation,5,Cognitive,N/A
SESS_20513,13.696116335420538,199.14741408097635,0,Landing,7,None,Too expensive
SESS_20514,45.200738475921646,110.8833615158257,0,Landing,3,Pricing,N/A
SESS_20515,40.0855926016435,95.39025856326279,0,Signup,4,Pricing,Bugs
SESS_20516,24.594702247155503,265.1238242391305,1,Landing,5,Cognitive,Hard to use
SESS_20517,15.46294495691515,427.6046124411026,1,Landing,1,Pricing,Found alternative
SESS_20518,48.21092392307679,365.22732821074203,0,Onboarding,9,Cognitive,Too expensive
SESS_20519,45.03326573091475,560.3395997575568,0,Landing,9,Pricing,Found alternative
SESS_20520,49.509410990314315,80.0793879775753,0,Landing,10,Cognitive,Hard to use
SESS_20521,36.56769239974034,341.9011805738743,1,Landing,3,Cognitive,N/A
SESS_20522,17.972627823262762,485.8730868695486,1,Landing,7,Technical,Found alternative
SESS_20523,36.91049992992167,141.19326098423923,0,Onboarding,1,Pricing,Too expensive
SESS_20524,18.833040768569,313.0716770103676,1,Signup,9,Cognitive,Found alternative
SESS_20525,40.903691351583866,489.7643379459159,1,Signup,5,Cognitive,Too expensive
SESS_20526,33.94151742769217,163.92634428890733,0,Onboarding,1,Cognitive,N/A
SESS_20527,23.33360931277458,105.97276856367222,0,Landing,9,Cognitive,Bugs
SESS_20528,13.499661568649067,31.879901760461838,0,Activation,5,Pricing,N/A
SESS_20529,20.709763392288934,293.3153743302744,0,Landing,3,Cognitive,Hard to use
SESS_20530,38.618754266400025,549.6315361869788,0,Landing,9,Technical,Bugs
SESS_20531,32.324110689484165,387.9955879027524,0,Signup,8,Cognitive,Too expensive
SESS_20532,37.876807974898455,316.12397837160705,0,Landing,7,None,N/A
SESS_20533,12.226197199505318,379.52695448046234,0,Signup,4,Cognitive,Too expensive
SESS_20534,8.116516444382269,558.7522794253923,0,Landing,9,Cognitive,Too expensive
SESS_20535,19.839854425527307,485.4031327633145,0,Signup,9,Cognitive,Bugs
SESS_20536,41.36527252822505,203.7942487291632,0,Activation,1,Pricing,Found alternative
SESS_20537,7.1620053180468535,519.9936786719257,0,Signup,10,Cognitive,Too expensive
SESS_20538,48.538344397157864,143.80749271673716,1,Activation,6,Pricing,Bugs
SESS_20539,49.0348592735798,561.9531595133317,0,Signup,1,Cognitive,N/A
SESS_20540,22.363770549762986,330.7102577680849,0,Activation,10,Cognitive,Hard to use
SESS_20541,38.32915765317611,583.8091447898045,0,Onboarding,5,Cognitive,Found alternative
SESS_20542,22.305475464743306,140.9782097684536,1,Landing,10,Pricing,Too expensive
SESS_20543,32.56283015169265,116.51509376463862,0,Landing,10,Technical,Bugs
SESS_20544,19.72140720581444,93.41650289091015,0,Landing,9,Pricing,Bugs
SESS_20545,23.603321019336303,216.39302466450593,0,Signup,8,Cognitive,Too expensive
SESS_20546,19.04753642482154,419.1027455158564,0,Signup,4,Technical,Too expensive
SESS_20547,8.736995567840303,552.0934781135907,0,Onboarding,3,Technical,Found alternative
SESS_20548,48.77684254702198,534.5227334354165,1,Landing,8,Technical,Hard to use
SESS_20549,17.181406416852152,199.95069399241495,0,Signup,6,Technical,Too expensive
SESS_20550,25.243220658972245,252.88753919970975,1,Activation,2,Cognitive,Too expensive
SESS_20551,33.799772661845466,342.5764949665587,0,Onboarding,2,Pricing,N/A
SESS_20552,46.51206745343236,206.98354348967234,0,Signup,6,Pricing,Too expensive
SESS_20553,32.86572950966228,477.61590239791576,0,Activation,1,Pricing,N/A
SESS_20554,37.83096056892141,401.4513159913023,0,Onboarding,8,Cognitive,Too expensive
SESS_20555,42.3228157013107,452.57813567534816,0,Signup,9,Cognitive,Too expensive
SESS_20556,10.532885387379952,341.9178225736422,0,Landing,6,Pricing,Found alternative
SESS_20557,17.296879951357276,269.99756579999485,0,Landing,10,Cognitive,Too expensive
SESS_20558,47.089910094135575,377.7806424014005,0,Landing,1,Pricing,Too expensive
SESS_20559,19.22882788189216,87.58274799416557,0,Landing,5,Cognitive,Too expensive
SESS_20560,45.303015590704085,180.634570062313,0,Landing,10,Pricing,Hard to use
SESS_20561,38.92825412660697,82.56663986661971,0,Onboarding,7,Pricing,Found alternative
SESS_20562,29.91623975472362,244.18048629401954,1,Signup,1,Cognitive,Found alternative
SESS_20563,16.73173378598274,516.5894309906919,0,Signup,5,Technical,Found alternative
SESS_20564,44.44544381609717,325.1315947207908,0,Onboarding,10,Technical,Hard to use
SESS_20565,25.374185373996028,505.2666794062139,1,Landing,1,Cognitive,Found alternative
SESS_20566,7.5351407812671845,349.24919310462826,0,Landing,3,Technical,Found alternative
SESS_20567,20.023137191394532,191.56200182251936,0,Activation,10,Pricing,Too expensive
SESS_20568,5.689461500355389,303.98452964650363,1,Landing,6,Cognitive,Hard to use
SESS_20569,46.758119816796054,509.7199316263345,0,Activation,6,Pricing,Too expensive
SESS_20570,41.56854307793223,377.3585562804276,1,Landing,4,Technical,N/A
SESS_20571,21.521913347750935,299.5066282591181,0,Landing,3,Cognitive,N/A
SESS_20572,38.82248915765566,493.76947719412726,0,Onboarding,9,None,N/A
SESS_20573,17.264399059900228,415.21215844746695,0,Landing,8,Technical,Found alternative
SESS_20574,40.97230922169641,220.51214800180315,1,Onboarding,5,Pricing,Too expensive
SESS_20575,12.283343203201195,141.0637618774986,1,Signup,5,Technical,Found alternative
SESS_20576,37.77000765287774,407.3698075314197,0,Onboarding,6,Technical,Too expensive
SESS_20577,36.620025897239586,419.0350347680458,0,Landing,2,Pricing,Too expensive
SESS_20578,38.28489712227235,153.2740871186273,1,Onboarding,3,Pricing,Hard to use
SESS_20579,19.470915673570957,92.03357753760531,0,Onboarding,10,Technical,Hard to use
SESS_20580,7.186564028578919,154.96986351053175,0,Onboarding,10,Technical,N/A
SESS_20581,6.601279429327423,56.84018949200559,0,Signup,3,Cognitive,Too expensive
SESS_20582,30.839896945267736,99.66139212110497,1,Landing,8,Cognitive,Hard to use
SESS_20583,18.77832026731957,275.8784745396068,0,Landing,8,Cognitive,Hard to use
SESS_20584,12.836566208569677,156.9589544004881,0,Signup,1,Pricing,N/A
SESS_20585,14.808761203568618,68.11003279475884,0,Landing,1,Cognitive,Too expensive
SESS_20586,23.34893103171032,51.85015093478948,0,Landing,8,Cognitive,Hard to use
SESS_20587,39.938458969224556,488.21382628955047,0,Activation,3,Pricing,Hard to use
SESS_20588,13.292717219170035,373.2953979557753,0,Signup,7,Pricing,Too expensive
SESS_20589,47.72516489555985,160.0751394651272,0,Landing,6,Pricing,N/A
SESS_20590,32.02020563717093,442.95891581052575,1,Landing,7,Cognitive,Too expensive
SESS_20591,11.250615875499506,460.705573397795,0,Signup,9,Cognitive,Too expensive
SESS_20592,40.20266347420234,37.997943659614776,0,Landing,6,Pricing,Too expensive
SESS_20593,20.23862837035804,163.28985344204145,0,Landing,1,Pricing,Too expensive
SESS_20594,34.60996224631579,433.9902934733011,0,Signup,5,Cognitive,Too expensive
SESS_20595,22.836231210651725,37.03496165255118,1,Landing,8,Cognitive,Hard to use
SESS_20596,34.480827852806954,86.7376048547217,0,Landing,1,Cognitive,Found alternative
SESS_20597,13.713163057472325,557.5226441983127,0,Signup,3,Technical,Found alternative
SESS_20598,42.647551943894506,445.85537437785064,0,Activation,6,Technical,Bugs
SESS_20599,6.056918608244665,51.21852335073498,0,Signup,1,Cognitive,Found alternative
SESS_20600,7.199813214492048,498.29406487409693,0,Paid,4,Pricing,Too expensive
SESS_20601,30.933712930312428,429.1105345463267,0,Landing,10,Pricing,Hard to use
SESS_20602,40.60940972573988,245.9339589684547,0,Onboarding,7,Technical,Found alternative
SESS_20603,30.51318522689956,497.1141297331637,0,Signup,6,Pricing,Bugs
SESS_20604,16.35090251006288,577.875448808685,0,Onboarding,1,Cognitive,Hard to use
SESS_20605,33.95961012869836,233.87187127908018,0,Paid,8,Cognitive,Too expensive
SESS_20606,48.71936032839894,596.6407855500222,0,Signup,2,Cognitive,Hard to use
SESS_20607,33.5106799477513,499.88163308865103,0,Onboarding,8,Pricing,Too expensive
SESS_20608,17.02014792177043,175.6584430558274,0,Onboarding,5,None,Too expensive
SESS_20609,14.388872949566954,114.05124001807897,0,Onboarding,5,None,Too expensive
SESS_20610,9.3403325971522,435.31349364827054,0,Onboarding,8,None,Found alternative
SESS_20611,40.51197867365986,594.1838067758264,0,Signup,9,Cognitive,Too expensive
SESS_20612,32.699676465429015,517.697574565434,1,Landing,10,Technical,N/A
SESS_20613,45.06109744814996,479.56016913074103,0,Landing,1,Cognitive,Too expensive
SESS_20614,46.10743366608921,336.2399075342423,1,Landing,6,Pricing,Found alternative
SESS_20615,49.348138959383476,490.4246877066164,0,Signup,7,Cognitive,N/A
SESS_20616,40.60409031689583,393.4857293483197,0,Signup,5,Technical,Found alternative
SESS_20617,17.180490846234648,235.89886707076232,1,Landing,6,Cognitive,N/A
SESS_20618,43.343880061241805,445.752816501309,0,Activation,2,None,N/A
SESS_20619,24.94348015663158,205.05856189121155,1,Onboarding,4,None,Found alternative
SESS_20620,23.296671873526577,154.81684962900442,0,Signup,6,Cognitive,Bugs
SESS_20621,23.498850653346437,317.93595947307836,1,Landing,1,Cognitive,Bugs
SESS_20622,36.79383069650309,252.8077522374731,0,Onboarding,6,Cognitive,Hard to use
SESS_20623,42.1313401307014,576.9483305095235,1,Onboarding,8,Technical,Too expensive
SESS_20624,8.058607951718937,217.34591315873564,1,Signup,3,Technical,Bugs
SESS_20625,45.3698414731004,443.94211760280734,1,Onboarding,7,Technical,Hard to use
SESS_20626,34.983994757720794,576.0491006538199,0,Activation,7,Pricing,Found alternative
SESS_20627,40.553264012455,337.5131890330785,1,Activation,9,None,Hard to use
SESS_20628,18.303724014103373,499.17561737371597,0,Signup,8,Technical,Hard to use
SESS_20629,11.116863083134525,582.1725431825593,1,Onboarding,3,Cognitive,Hard to use
SESS_20630,11.700837189275253,439.99097171899734,1,Paid,6,Cognitive,Hard to use
SESS_20631,27.45061263353281,466.419300656571,0,Activation,4,Technical,Too expensive
SESS_20632,24.526137788921123,209.91757994009896,0,Landing,5,Cognitive,Hard to use
SESS_20633,35.35823164411637,495.2114718430375,0,Signup,6,Pricing,Found alternative
SESS_20634,36.91339414354273,166.2597927648979,0,Landing,10,Technical,Found alternative
SESS_20635,17.854202917221343,291.87960942375634,0,Landing,6,Pricing,Too expensive
SESS_20636,5.121307375523522,460.9487548998038,0,Landing,1,Cognitive,Hard to use
SESS_20637,48.931491364253105,207.30595546314495,0,Onboarding,6,Cognitive,Bugs
SESS_20638,40.03254592537723,560.4913854927919,1,Landing,8,Cognitive,Bugs
SESS_20639,17.65173497869621,62.770277034660616,1,Signup,5,Cognitive,Found alternative
SESS_20640,38.89926023107731,176.1948795372029,0,Landing,7,Cognitive,Bugs
SESS_20641,21.663632925554403,194.6926674110812,0,Landing,4,Pricing,Found alternative
SESS_20642,40.06136734344116,287.7115479421957,0,Landing,6,Pricing,Too expensive
SESS_20643,30.15992316004935,311.2080525199652,0,Landing,1,None,Hard to use
SESS_20644,37.14266795902231,564.0667486910619,0,Signup,1,Cognitive,Too expensive
SESS_20645,34.38652416821193,53.38890177564234,0,Onboarding,9,Technical,Too expensive
SESS_20646,21.607526769912848,534.396083692436,1,Signup,10,Cognitive,Hard to use
SESS_20647,42.26676976588025,364.6463640359692,0,Landing,1,Pricing,N/A
SESS_20648,22.042993645596614,300.5648330200841,0,Landing,6,Cognitive,Bugs
SESS_20649,26.34738556864228,415.7056173427426,0,Landing,1,Pricing,Bugs
SESS_20650,11.898921384020577,117.06683412291065,0,Landing,4,Pricing,Hard to use
SESS_20651,16.16881666011843,98.80546865552087,0,Landing,5,Technical,Found alternative
SESS_20652,8.802521920945315,596.5275085478308,0,Onboarding,5,Technical,N/A
SESS_20653,25.463321704971488,129.72344265090683,0,Onboarding,3,Technical,Bugs
SESS_20654,47.874746079941936,397.87796299637586,0,Landing,6,Technical,Bugs
SESS_20655,20.946310227066377,192.32981947812485,0,Landing,1,Pricing,Found alternative
SESS_20656,44.147416915413395,491.3610085631088,0,Paid,8,Technical,Hard to use
SESS_20657,32.84959596960246,92.6701427669852,0,Landing,7,Technical,Hard to use
SESS_20658,13.335939984055681,512.7050068243964,0,Signup,9,Technical,Too expensive
SESS_20659,25.33630929624547,468.3262197964792,0,Landing,9,Pricing,Found alternative
SESS_20660,45.972939210186446,243.84637254241972,0,Onboarding,2,Technical,Found alternative
SESS_20661,47.69838976460604,346.27930688379354,0,Signup,5,Cognitive,N/A
SESS_20662,9.551629595925828,271.60697168941334,0,Landing,4,Cognitive,Too expensive
SESS_20663,42.62395987960778,460.8289384128441,1,Signup,7,Technical,Found alternative
SESS_20664,21.172377459687603,81.02120625544087,0,Signup,3,Cognitive,Hard to use
SESS_20665,24.380181099747563,30.7933160322602,0,Activation,4,Technical,Too expensive
SESS_20666,45.5441519638961,577.2674515039437,0,Landing,5,Pricing,Too expensive
SESS_20667,12.24246231854964,343.8685856969844,0,Landing,3,Cognitive,Too expensive
SESS_20668,47.573388409077246,104.36936792523368,0,Onboarding,1,Cognitive,Too expensive
SESS_20669,34.49975861226021,392.99175592022783,0,Onboarding,4,Pricing,Found alternative
SESS_20670,28.323184294478942,594.8937977665622,0,Onboarding,7,Pricing,Found alternative
