user_id,retention_d30,login_frequency,habit_score,plan_type,nps_score
USR_26339,0,7,46,Basic,4
USR_26340,0,18,9,Basic,9
USR_26341,1,7,91,Pro,7
USR_26342,0,6,78,Basic,7
USR_26343,0,8,2,Basic,1
USR_26344,0,6,68,Basic,4
USR_26345,0,19,84,Basic,10
USR_26346,0,8,77,Basic,6
USR_26347,1,2,34,Pro,3
USR_26348,0,8,42,Basic,2
USR_26349,0,9,11,Basic,9
USR_26350,0,19,44,Basic,3
USR_26351,1,12,21,Basic,5
USR_26352,1,16,56,Basic,7
USR_26353,0,16,91,Basic,7
USR_26354,1,12,4,Basic,5
USR_26355,0,5,82,Pro,9
USR_26356,0,16,37,Basic,6
USR_26357,0,2,34,Basic,7
USR_26358,1,12,75,Basic,9
USR_26359,0,17,79,Basic,7
USR_26360,1,14,80,Pro,5
USR_26361,0,16,70,Basic,9
USR_26362,1,13,43,Basic,9
USR_26363,1,12,72,Basic,5
USR_26364,0,19,59,Basic,1
USR_26365,0,13,53,Enterprise,2
USR_26366,1,17,4,Pro,9
USR_26367,0,4,80,Basic,6
USR_26368,1,13,5,Enterprise,9
USR_26369,0,19,65,Basic,9
USR_26370,0,7,48,Basic,10
USR_26371,1,19,39,Basic,9
USR_26372,0,8,72,Basic,4
USR_26373,0,7,18,Basic,8
USR_26374,0,5,11,Pro,1
USR_26375,1,8,51,Pro,2
USR_26376,0,17,30,Basic,3
USR_26377,1,18,92,Basic,4
USR_26378,0,4,32,Basic,6
USR_26379,0,10,71,Enterprise,6
USR_26380,0,18,67,Basic,5
USR_26381,1,4,26,Basic,2
USR_26382,1,5,99,Pro,1
USR_26383,0,2,18,Basic,9
USR_26384,1,7,7,Pro,7
USR_26385,1,1,97,Pro,1
USR_26386,0,2,49,Pro,8
USR_26387,1,15,25,Pro,10
USR_26388,0,14,52,Pro,6
USR_26389,1,13,2,Basic,1
USR_26390,1,19,80,Pro,6
USR_26391,1,6,5,Basic,8
USR_26392,0,8,36,Basic,1
USR_26393,1,6,25,Basic,6
USR_26394,1,13,89,Basic,8
USR_26395,1,18,21,Basic,10
USR_26396,1,10,17,Basic,7
USR_26397,1,7,60,Basic,1
USR_26398,0,4,34,Pro,2
USR_26399,0,2,28,Basic,4
USR_26400,1,13,41,Basic,3
USR_26401,0,6,11,Enterprise,3
USR_26402,0,16,69,Basic,2
USR_26403,0,8,6,Enterprise,4
USR_26404,1,13,87,Basic,5
USR_26405,1,2,29,Basic,8
USR_26406,0,18,2,Basic,10
USR_26407,1,12,6,Pro,6
USR_26408,0,6,63,Basic,1
USR_26409,1,13,44,Basic,6
USR_26410,0,12,90,Basic,7
USR_26411,1,15,89,Pro,10
USR_26412,0,18,86,Pro,3
USR_26413,1,9,59,Basic,6
USR_26414,1,8,62,Basic,10
USR_26415,0,13,89,Basic,6
USR_26416,1,2,72,Basic,3
USR_26417,1,19,59,Basic,8
USR_26418,0,4,16,Basic,7
USR_26419,0,16,14,Enterprise,9
USR_26420,1,14,17,Basic,9
USR_26421,0,15,10,Pro,5
USR_26422,0,4,82,Basic,4
USR_26423,1,14,89,Basic,6
USR_26424,0,12,42,Basic,3
USR_26425,0,16,70,Basic,3
USR_26426,0,6,68,Basic,2
USR_26427,0,1,68,Pro,6
USR_26428,1,5,87,Basic,3
USR_26429,0,5,13,Basic,8
USR_26430,0,16,99,Basic,2
USR_26431,0,3,79,Basic,7
USR_26432,1,12,50,Basic,2
USR_26433,1,11,31,Basic,4
USR_26434,1,8,4,Basic,9
USR_26435,0,13,24,Basic,10
USR_26436,0,19,43,Basic,5
USR_26437,1,18,8,Basic,2
USR_26438,1,14,3,Basic,5
USR_26439,0,11,85,Pro,5
USR_26440,0,16,67,Basic,2
USR_26441,0,14,97,Basic,8
USR_26442,1,15,64,Basic,4
USR_26443,0,7,36,Pro,10
USR_26444,1,15,9,Pro,8
USR_26445,1,17,69,Enterprise,8
USR_26446,0,3,87,Enterprise,10
USR_26447,0,4,61,Basic,1
USR_26448,1,4,68,Basic,5
USR_26449,1,11,32,Basic,1
USR_26450,0,18,26,Pro,10
USR_26451,0,17,80,Basic,3
USR_26452,0,7,86,Basic,6
USR_26453,1,16,29,Pro,8
USR_26454,0,13,22,Basic,8
USR_26455,0,8,34,Basic,2
USR_26456,0,1,49,Basic,2
USR_26457,0,6,8,Basic,9
USR_26458,0,7,26,Basic,7
USR_26459,0,14,69,Basic,5
USR_26460,0,11,67,Basic,8
USR_26461,0,4,11,Pro,1
USR_26462,0,19,65,Basic,9
USR_26463,1,8,42,Basic,6
USR_26464,0,16,16,Basic,6
USR_26465,0,3,39,Pro,7
USR_26466,0,8,19,Basic,6
USR_26467,0,13,32,Basic,7
USR_26468,0,7,5,Basic,4
USR_26469,0,5,50,Basic,10
USR_26470,0,5,69,Basic,10
USR_26471,1,2,93,Basic,1
USR_26472,0,19,43,Pro,8
USR_26473,0,15,76,Pro,9
USR_26474,0,7,82,Basic,7
USR_26475,0,7,88,Pro,8
USR_26476,0,4,60,Basic,8
USR_26477,0,5,59,Basic,5
USR_26478,0,2,75,Pro,8
USR_26479,0,10,48,Basic,7
USR_26480,0,5,83,Basic,9
USR_26481,1,19,43,Enterprise,4
USR_26482,0,12,51,Basic,7
USR_26483,1,8,40,Basic,10
USR_26484,1,12,11,Pro,5
USR_26485,0,1,20,Basic,6
USR_26486,1,15,51,Pro,3
USR_26487,0,19,22,Enterprise,8
USR_26488,1,8,75,Pro,6
USR_26489,0,4,77,Basic,9
USR_26490,0,5,33,Basic,10
USR_26491,0,8,13,Basic,1
USR_26492,0,2,38,Basic,4
USR_26493,0,8,84,Basic,7
USR_26494,0,1,21,Basic,7
USR_26495,0,16,26,Basic,9
USR_26496,1,1,45,Basic,9
USR_26497,0,13,15,Basic,8
USR_26498,0,7,82,Basic,2
USR_26499,0,2,51,Basic,3
USR_26500,0,2,81,Basic,7
USR_26501,1,11,70,Pro,2
USR_26502,0,17,48,Pro,5
USR_26503,0,8,41,Basic,4
USR_26504,0,5,82,Basic,4
USR_26505,0,7,18,Basic,5
USR_26506,0,16,83,Basic,5
USR_26507,1,14,46,Basic,2
USR_26508,0,13,97,Basic,10
USR_26509,1,8,18,Basic,2
USR_26510,1,17,19,Basic,3
USR_26511,0,7,56,Enterprise,4
USR_26512,0,12,77,Pro,4
USR_26513,1,7,2,Enterprise,9
USR_26514,1,9,50,Basic,1
USR_26515,0,7,52,Pro,10
USR_26516,0,4,13,Basic,6
USR_26517,1,19,76,Basic,9
USR_26518,1,16,99,Basic,10
USR_26519,0,6,60,Basic,6
USR_26520,1,12,70,Basic,4
USR_26521,1,18,25,Pro,5
USR_26522,0,8,33,Basic,1
USR_26523,1,6,4,Basic,10
USR_26524,0,15,35,Pro,10
USR_26525,0,3,69,Basic,3
USR_26526,0,10,49,Basic,9
USR_26527,0,1,80,Pro,3
USR_26528,1,7,38,Basic,6
USR_26529,0,9,32,Basic,4
USR_26530,0,4,14,Pro,5
USR_26531,0,3,3,Pro,6
USR_26532,0,12,57,Pro,4
USR_26533,0,19,70,Basic,5
USR_26534,1,17,77,Basic,3
USR_26535,0,3,55,Basic,7
USR_26536,1,18,58,Enterprise,3
USR_26537,1,9,20,Basic,7
USR_26538,0,18,31,Enterprise,2
USR_26539,0,3,17,Basic,9
USR_26540,1,19,57,Basic,7
USR_26541,0,8,58,Basic,3
USR_26542,0,7,40,Basic,9
USR_26543,0,8,53,Enterprise,6
USR_26544,0,1,98,Basic,1
USR_26545,1,7,73,Basic,3
USR_26546,1,10,55,Pro,10
USR_26547,0,8,40,Basic,8
USR_26548,0,1,14,Basic,4
USR_26549,1,15,53,Basic,8
USR_26550,0,4,91,Basic,2
USR_26551,0,3,11,Basic,1
USR_26552,1,8,35,Basic,1
USR_26553,1,15,54,Enterprise,8
USR_26554,0,4,22,Basic,4
USR_26555,1,3,52,Basic,10
USR_26556,1,14,19,Pro,1
USR_26557,1,10,82,Pro,3
USR_26558,0,10,97,Enterprise,9
USR_26559,1,6,59,Basic,10
USR_26560,0,14,7,Basic,10
USR_26561,1,13,94,Pro,8
USR_26562,0,14,58,Basic,7
USR_26563,1,9,30,Enterprise,7
USR_26564,1,6,96,Basic,10
USR_26565,0,16,88,Basic,6
USR_26566,0,3,35,Basic,9
USR_26567,0,2,12,Basic,2
USR_26568,0,2,52,Basic,9
USR_26569,1,2,11,Basic,6
USR_26570,1,9,68,Basic,2
USR_26571,1,9,18,Basic,7
USR_26572,1,17,64,Basic,2
USR_26573,0,8,26,Pro,3
USR_26574,0,9,5,Basic,4
USR_26575,1,8,8,Basic,10
USR_26576,0,10,77,Basic,10
USR_26577,0,16,35,Basic,4
USR_26578,0,16,86,Basic,10
USR_26579,1,1,97,Basic,2
USR_26580,0,13,15,Pro,7
USR_26581,1,14,25,Basic,5
USR_26582,1,11,82,Basic,7
USR_26583,0,16,2,Basic,9
USR_26584,0,3,24,Basic,9
USR_26585,0,4,17,Pro,2
USR_26586,1,13,87,Basic,3
USR_26587,0,19,56,Basic,2
USR_26588,0,14,77,Basic,6
USR_26589,0,5,49,Basic,10
USR_26590,0,7,81,Pro,1
USR_26591,0,8,63,Pro,6
USR_26592,1,4,7,Basic,10
USR_26593,1,12,48,Pro,4
USR_26594,1,8,38,Basic,2
USR_26595,1,11,88,Basic,5
USR_26596,1,11,48,Pro,1
USR_26597,1,11,63,Basic,10
USR_26598,1,5,74,Basic,5
USR_26599,0,18,51,Basic,1
USR_26600,0,14,58,Enterprise,7
USR_26601,0,9,73,Basic,5
USR_26602,0,13,28,Basic,2
USR_26603,1,9,53,Pro,7
USR_26604,1,5,4,Basic,10
USR_26605,0,6,36,Basic,8
USR_26606,1,16,64,Basic,10
USR_26607,0,12,83,Basic,1
USR_26608,0,7,99,Basic,1
USR_26609,0,9,68,Basic,5
USR_26610,1,19,15,Basic,10
USR_26611,0,5,22,Basic,2
USR_26612,0,19,49,Pro,10
USR_26613,0,19,44,Basic,1
USR_26614,0,16,19,Basic,10
USR_26615,1,8,43,Enterprise,10
USR_26616,0,1,58,Basic,5
USR_26617,0,3,76,Basic,10
USR_26618,1,13,63,Enterprise,8
USR_26619,0,4,6,Basic,1
USR_26620,1,7,68,Basic,8
USR_26621,0,9,8,Basic,3
USR_26622,1,7,84,Pro,4
USR_26623,1,14,89,Pro,5
USR_26624,0,12,3,Basic,4
USR_26625,0,1,16,Basic,1
USR_26626,0,3,75,Basic,8
USR_26627,0,15,28,Basic,6
USR_26628,0,6,58,Basic,4
USR_26629,0,13,96,Pro,10
USR_26630,1,17,10,Basic,3
USR_26631,0,7,22,Basic,10
USR_26632,0,13,84,Basic,10
USR_26633,1,10,80,Basic,4
USR_26634,0,13,52,Enterprise,3
USR_26635,0,16,48,Basic,7
USR_26636,0,18,43,Basic,2
USR_26637,0,17,12,Basic,8
USR_26638,1,2,38,Pro,10
USR_26639,1,10,58,Basic,10
USR_26640,0,3,75,Basic,10
USR_26641,0,15,63,Basic,3
USR_26642,0,1,10,Basic,6
USR_26643,0,11,49,Basic,10
USR_26644,1,3,84,Pro,8
USR_26645,0,19,32,Basic,8
USR_26646,0,4,84,Basic,4
USR_26647,1,7,70,Pro,6
USR_26648,1,12,43,Basic,1
USR_26649,0,9,99,Basic,3
USR_26650,1,5,83,Basic,8
USR_26651,1,9,45,Basic,1
USR_26652,0,11,64,Enterprise,10
USR_26653,0,6,4,Basic,5
USR_26654,0,18,48,Pro,5
USR_26655,0,2,49,Basic,3
USR_26656,0,18,17,Basic,5
USR_26657,0,11,38,Basic,5
USR_26658,0,9,37,Pro,10
USR_26659,0,19,71,Pro,9
USR_26660,1,14,41,Pro,1
USR_26661,0,5,60,Basic,1
USR_26662,1,1,61,Basic,10
USR_26663,0,13,88,Enterprise,3
USR_26664,0,13,75,Basic,5
USR_26665,0,8,38,Basic,3
USR_26666,1,12,96,Pro,1
USR_26667,1,16,25,Basic,7
USR_26668,1,15,17,Basic,3
USR_26669,0,17,87,Basic,6
USR_26670,1,18,51,Basic,6
USR_26671,0,14,76,Basic,10
USR_26672,1,14,21,Basic,8
USR_26673,0,13,22,Basic,8
USR_26674,0,4,96,Basic,3
USR_26675,0,2,68,Basic,9
USR_26676,0,11,12,Pro,1
USR_26677,0,5,77,Basic,9
USR_26678,0,17,40,Enterprise,9
USR_26679,1,7,53,Basic,7
USR_26680,0,2,82,Basic,2
USR_26681,0,3,2,Basic,2
USR_26682,0,3,12,Basic,6
USR_26683,0,4,49,Pro,3
USR_26684,1,2,95,Basic,5
USR_26685,0,13,16,Basic,6
USR_26686,1,12,65,Basic,2
USR_26687,0,6,41,Basic,6
USR_26688,1,17,77,Pro,5
USR_26689,0,7,61,Basic,5
USR_26690,0,14,48,Basic,2
USR_26691,0,3,93,Basic,4
USR_26692,0,17,75,Basic,5
USR_26693,1,17,71,Basic,4
USR_26694,0,1,15,Pro,3
USR_26695,0,17,88,Basic,1
USR_26696,1,16,35,Pro,2
USR_26697,1,8,18,Basic,6
USR_26698,0,19,74,Basic,2
USR_26699,1,6,22,Basic,7
USR_26700,1,1,43,Pro,3
USR_26701,1,14,25,Basic,7
USR_26702,1,16,27,Basic,9
USR_26703,0,6,2,Basic,1
USR_26704,1,9,71,Basic,8
USR_26705,1,12,38,Basic,10
USR_26706,0,10,50,Basic,1
USR_26707,0,14,65,Basic,4
USR_26708,1,9,65,Basic,8
USR_26709,0,1,87,Basic,6
USR_26710,1,17,61,Basic,8
USR_26711,0,19,8,Enterprise,1
USR_26712,0,19,44,Pro,2
USR_26713,0,5,90,Basic,4
USR_26714,0,2,4,Basic,8
USR_26715,1,7,97,Basic,8
USR_26716,0,18,59,Basic,1
USR_26717,1,16,5,Pro,6
USR_26718,0,16,93,Basic,2
USR_26719,0,8,47,Basic,2
USR_26720,1,5,5,Basic,5
USR_26721,1,18,21,Basic,6
USR_26722,0,13,96,Basic,7
USR_26723,1,17,80,Basic,3
USR_26724,0,4,9,Basic,9
USR_26725,0,2,53,Basic,4
USR_26726,0,3,88,Basic,8
USR_26727,1,1,73,Basic,2
USR_26728,0,4,14,Basic,8
USR_26729,0,4,86,Basic,4
USR_26730,1,16,77,Basic,1
USR_26731,0,6,23,Basic,5
USR_26732,0,6,67,Basic,4
USR_26733,0,5,94,Basic,1
USR_26734,0,6,96,Basic,9
USR_26735,1,5,72,Basic,4
USR_26736,1,4,16,Basic,3
USR_26737,0,11,44,Basic,9
USR_26738,0,1,90,Pro,6
USR_26739,0,6,87,Basic,5
USR_26740,0,5,15,Pro,3
USR_26741,0,4,25,Basic,1
USR_26742,0,3,39,Basic,9
USR_26743,1,10,17,Basic,4
USR_26744,1,15,98,Enterprise,1
USR_26745,1,15,56,Basic,6
USR_26746,1,17,91,Basic,2
USR_26747,0,3,78,Basic,4
USR_26748,0,14,18,Pro,9
USR_26749,0,15,84,Basic,4
USR_26750,0,5,45,Pro,8
USR_26751,0,2,25,Basic,8
USR_26752,0,1,11,Basic,6
USR_26753,0,18,61,Basic,6
USR_26754,1,7,66,Basic,3
USR_26755,0,19,74,Enterprise,8
USR_26756,0,3,83,Basic,5
USR_26757,0,7,54,Enterprise,2
USR_26758,1,2,8,Basic,1
USR_26759,0,5,76,Basic,8
USR_26760,0,8,99,Basic,2
USR_26761,0,13,29,Pro,7
USR_26762,0,4,63,Pro,8
USR_26763,1,9,30,Basic,5
USR_26764,0,9,82,Basic,1
USR_26765,0,8,4,Basic,7
USR_26766,0,3,11,Basic,6
USR_26767,1,1,75,Basic,6
USR_26768,0,3,87,Pro,9
USR_26769,1,14,49,Pro,5
USR_26770,0,5,3,Basic,8
USR_26771,1,10,31,Enterprise,2
USR_26772,1,14,83,Basic,10
USR_26773,1,8,97,Pro,4
USR_26774,0,10,40,Pro,5
USR_26775,0,10,33,Enterprise,3
USR_26776,1,7,66,Basic,8
USR_26777,0,9,64,Basic,1
USR_26778,0,6,51,Pro,1
USR_26779,0,5,56,Basic,7
USR_26780,1,4,79,Pro,1
USR_26781,0,16,95,Basic,3
USR_26782,0,14,6,Enterprise,7
USR_26783,0,8,79,Basic,3
USR_26784,0,17,84,Basic,5
USR_26785,1,7,59,Enterprise,8
USR_26786,0,10,60,Pro,10
USR_26787,0,12,58,Basic,4
USR_26788,0,15,67,Basic,1
USR_26789,1,7,60,Basic,1
USR_26790,1,6,59,Pro,1
USR_26791,0,8,97,Basic,4
USR_26792,1,12,78,Basic,5
USR_26793,0,3,90,Basic,6
USR_26794,1,17,94,Enterprise,5
USR_26795,1,3,68,Basic,8
USR_26796,0,6,32,Pro,10
USR_26797,0,16,3,Basic,8
USR_26798,1,2,53,Basic,5
USR_26799,0,2,84,Basic,9
USR_26800,0,18,46,Basic,7
USR_26801,1,6,78,Pro,3
USR_26802,1,13,1,Basic,5
USR_26803,0,6,19,Basic,1
USR_26804,0,10,25,Pro,6
USR_26805,1,11,84,Basic,4
USR_26806,1,15,13,Pro,6
USR_26807,1,3,2,Basic,4
USR_26808,1,11,36,Basic,10
USR_26809,0,5,74,Basic,8
USR_26810,0,15,40,Pro,4
USR_26811,0,15,87,Basic,2
USR_26812,0,9,38,Basic,1
USR_26813,0,14,93,Pro,5
USR_26814,1,7,84,Enterprise,7
USR_26815,0,13,40,Basic,6
USR_26816,1,3,93,Basic,6
USR_26817,0,9,73,Basic,8
USR_26818,1,1,70,Basic,2
USR_26819,1,13,80,Basic,10
USR_26820,0,1,84,Basic,5
USR_26821,0,17,82,Basic,2
USR_26822,0,11,43,Basic,1
USR_26823,1,7,41,Basic,3
USR_26824,1,2,12,Enterprise,6
USR_26825,0,15,10,Pro,8
USR_26826,0,10,5,Basic,1
USR_26827,1,10,15,Basic,3
USR_26828,1,16,22,Basic,10
USR_26829,0,14,92,Enterprise,3
USR_26830,1,14,9,Basic,6
USR_26831,0,9,44,Basic,8
USR_26832,0,4,84,Basic,9
USR_26833,1,10,23,Basic,8
USR_26834,0,2,37,Basic,4
USR_26835,1,9,44,Pro,3
USR_26836,0,4,17,Basic,7
USR_26837,1,1,25,Basic,4
USR_26838,0,16,67,Pro,8
USR_26839,0,16,94,Pro,7
USR_26840,0,14,57,Basic,2
USR_26841,0,14,49,Basic,7
USR_26842,0,9,50,Basic,1
USR_26843,0,9,9,Basic,8
USR_26844,1,1,73,Basic,3
USR_26845,0,13,73,Basic,10
USR_26846,1,16,39,Basic,9
USR_26847,0,15,61,Basic,6
USR_26848,1,12,96,Basic,4
USR_26849,1,5,66,Basic,6
USR_26850,1,19,10,Pro,6
USR_26851,1,5,5,Basic,3
USR_26852,1,9,14,Pro,8
USR_26853,0,19,38,Enterprise,9
USR_26854,0,6,52,Basic,4
USR_26855,0,2,59,Basic,4
USR_26856,1,4,17,Basic,2
USR_26857,1,14,27,Pro,5
USR_26858,0,15,88,Basic,6
USR_26859,1,13,1,Basic,4
USR_26860,0,17,17,Basic,7
USR_26861,1,8,24,Basic,1
USR_26862,0,16,21,Enterprise,8
USR_26863,1,2,78,Basic,8
USR_26864,0,14,88,Basic,6
USR_26865,1,11,1,Basic,1
USR_26866,1,16,71,Basic,9
USR_26867,0,9,68,Basic,4
USR_26868,1,4,37,Basic,9
USR_26869,0,6,76,Basic,7
USR_26870,0,18,61,Basic,1
USR_26871,1,14,2,Basic,3
USR_26872,1,7,55,Pro,10
USR_26873,0,18,56,Basic,8
USR_26874,0,17,26,Basic,1
USR_26875,1,14,8,Basic,9
USR_26876,1,2,91,Pro,2
USR_26877,1,10,59,Basic,6
USR_26878,0,16,63,Basic,6
USR_26879,1,14,12,Basic,7
USR_26880,0,1,49,Basic,8
USR_26881,0,18,41,Basic,3
USR_26882,1,5,31,Enterprise,6
USR_26883,1,12,19,Basic,3
USR_26884,0,8,36,Basic,2
USR_26885,0,17,76,Pro,2
USR_26886,0,15,50,Basic,10
USR_26887,0,11,27,Basic,5
USR_26888,0,3,78,Pro,2
USR_26889,0,15,53,Pro,1
USR_26890,1,6,68,Basic,6
USR_26891,0,13,41,Basic,9
USR_26892,1,4,73,Basic,6
USR_26893,1,10,33,Basic,2
USR_26894,0,7,8,Pro,7
USR_26895,1,3,48,Basic,10
USR_26896,0,4,94,Basic,8
USR_26897,1,8,74,Enterprise,2
USR_26898,0,15,78,Basic,7
USR_26899,0,11,34,Basic,8
USR_26900,0,2,87,Pro,1
USR_26901,0,15,76,Enterprise,3
USR_26902,0,8,91,Basic,4
USR_26903,1,7,26,Pro,2
USR_26904,0,15,60,Basic,2
USR_26905,0,14,96,Pro,8
USR_26906,0,3,24,Basic,10
USR_26907,0,15,28,Pro,6
USR_26908,1,14,12,Basic,8
USR_26909,0,12,37,Basic,1
USR_26910,1,12,60,Enterprise,1
USR_26911,0,7,52,Basic,4
USR_26912,1,12,9,Basic,7
USR_26913,1,16,70,Enterprise,7
USR_26914,0,12,45,Basic,8
USR_26915,0,11,38,Basic,3
USR_26916,0,19,2,Basic,2
USR_26917,1,11,38,Enterprise,7
USR_26918,1,3,67,Pro,5
USR_26919,1,17,20,Pro,7
USR_26920,1,9,66,Basic,4
USR_26921,0,5,65,Basic,6
USR_26922,0,2,79,Basic,4
USR_26923,0,14,99,Pro,4
USR_26924,1,4,66,Basic,5
USR_26925,0,11,33,Basic,1
USR_26926,1,17,84,Pro,5
USR_26927,1,14,21,Basic,7
USR_26928,0,13,1,Basic,8
USR_26929,0,3,42,Basic,8
USR_26930,0,16,48,Basic,10
USR_26931,0,4,84,Pro,8
USR_26932,1,9,62,Basic,5
USR_26933,1,6,61,Basic,2
USR_26934,1,9,55,Basic,3
USR_26935,1,10,30,Pro,6
USR_26936,0,17,96,Enterprise,7
USR_26937,0,8,11,Basic,10
USR_26938,1,15,56,Basic,1
USR_26939,1,15,39,Basic,1
USR_26940,0,6,81,Basic,2
USR_26941,0,17,97,Basic,10
USR_26942,1,2,48,Basic,2
USR_26943,1,16,69,Basic,9
USR_26944,1,13,24,Pro,1
USR_26945,1,12,95,Basic,4
USR_26946,0,16,95,Basic,2
USR_26947,0,1,83,Basic,3
USR_26948,0,19,36,Basic,10
USR_26949,0,1,54,Pro,6
USR_26950,0,5,87,Basic,7
USR_26951,0,2,4,Pro,5
USR_26952,1,8,1,Basic,2
USR_26953,0,7,11,Pro,1
USR_26954,0,14,22,Basic,2
USR_26955,0,16,66,Enterprise,6
USR_26956,1,2,42,Basic,4
USR_26957,0,3,4,Pro,2
USR_26958,0,7,93,Basic,4
USR_26959,0,8,15,Pro,2
USR_26960,0,16,37,Pro,1
USR_26961,1,7,45,Pro,4
USR_26962,0,17,10,Basic,6
USR_26963,1,10,99,Basic,5
USR_26964,0,5,14,Basic,3
USR_26965,1,17,26,Pro,8
USR_26966,1,15,76,Basic,4
USR_26967,0,18,78,Basic,5
USR_26968,1,4,90,Pro,4
USR_26969,0,13,55,Basic,2
USR_26970,1,17,28,Basic,5
USR_26971,0,15,95,Basic,10
USR_26972,0,7,54,Basic,1
USR_26973,0,16,80,Enterprise,8
USR_26974,0,19,6,Basic,8
USR_26975,0,7,55,Basic,3
USR_26976,1,17,42,Basic,6
USR_26977,1,1,14,Basic,6
USR_26978,0,10,32,Enterprise,7
USR_26979,0,2,46,Pro,5
USR_26980,1,10,68,Pro,2
USR_26981,0,6,75,Basic,9
USR_26982,1,12,43,Pro,4
USR_26983,1,12,11,Basic,7
USR_26984,0,4,75,Basic,5
USR_26985,0,12,84,Basic,2
USR_26986,1,18,8,Pro,6
USR_26987,1,2,4,Basic,4
USR_26988,1,3,56,Basic,5
USR_26989,1,2,75,Pro,9
USR_26990,1,1,90,Enterprise,5
USR_26991,1,5,98,Pro,9
USR_26992,1,12,94,Basic,8
USR_26993,0,8,88,Basic,5
USR_26994,1,8,68,Basic,2
USR_26995,0,19,15,Basic,8
USR_26996,1,4,80,Basic,8
USR_26997,1,9,52,Pro,7
USR_26998,0,15,91,Basic,6
USR_26999,0,1,8,Basic,10
USR_27000,0,10,59,Basic,2
USR_27001,1,10,80,Enterprise,2
USR_27002,0,1,74,Basic,10
USR_27003,0,5,4,Basic,5
USR_27004,0,10,47,Basic,3
USR_27005,0,11,57,Enterprise,1
USR_27006,1,17,24,Basic,1
USR_27007,0,13,51,Basic,7
USR_27008,1,6,73,Basic,4
USR_27009,1,17,37,Basic,10
USR_27010,1,11,58,Basic,10
USR_27011,0,5,8,Basic,3
USR_27012,0,11,78,Basic,4
USR_27013,0,17,15,Basic,7
USR_27014,0,16,46,Basic,7
USR_27015,1,9,30,Basic,5
USR_27016,1,19,9,Pro,3
USR_27017,0,16,56,Enterprise,5
USR_27018,1,12,3,Basic,10
USR_27019,0,4,62,Basic,6
USR_27020,0,12,77,Pro,3
USR_27021,0,3,70,Basic,8
USR_27022,1,17,67,Basic,10
USR_27023,0,11,76,Basic,5
USR_27024,1,17,21,Basic,2
USR_27025,1,6,10,Basic,5
USR_27026,0,10,58,Basic,3
USR_27027,0,17,88,Pro,9
USR_27028,0,7,28,Basic,6
USR_27029,0,15,3,Basic,1
USR_27030,0,16,12,Basic,8
USR_27031,0,6,89,Basic,2
USR_27032,1,12,4,Basic,10
USR_27033,0,10,41,Pro,10
USR_27034,1,3,88,Basic,9
USR_27035,0,13,13,Basic,3
USR_27036,1,19,22,Basic,2
USR_27037,1,1,82,Pro,1
USR_27038,1,12,38,Enterprise,4
USR_27039,0,19,20,Basic,4
USR_27040,1,13,99,Basic,4
USR_27041,1,11,2,Pro,1
USR_27042,0,10,48,Pro,4
USR_27043,1,2,2,Enterprise,10
USR_27044,0,17,83,Basic,3
USR_27045,1,3,88,Basic,1
USR_27046,0,4,64,Pro,1
USR_27047,0,12,47,Enterprise,3
USR_27048,1,15,36,Basic,7
USR_27049,0,17,68,Enterprise,2
USR_27050,0,19,17,Pro,2
USR_27051,0,17,27,Basic,7
USR_27052,0,13,23,Pro,2
USR_27053,1,5,95,Basic,4
USR_27054,1,15,5,Basic,4
USR_27055,1,14,90,Pro,8
USR_27056,0,1,51,Basic,7
USR_27057,0,2,86,Basic,10
USR_27058,0,4,17,Basic,4
USR_27059,0,8,54,Basic,5
USR_27060,1,19,33,Basic,10
USR_27061,0,5,20,Basic,8
USR_27062,0,8,50,Pro,5
USR_27063,1,9,70,Basic,3
USR_27064,0,10,42,Basic,3
USR_27065,1,12,82,Basic,1
USR_27066,0,8,86,Basic,7
USR_27067,0,16,63,Basic,3
USR_27068,0,12,38,Basic,2
USR_27069,1,19,54,Basic,4
USR_27070,1,6,53,Basic,3
USR_27071,0,14,72,Enterprise,7
USR_27072,0,18,90,Basic,8
USR_27073,0,3,61,Enterprise,1
USR_27074,1,11,11,Basic,4
USR_27075,0,10,38,Basic,8
USR_27076,0,2,38,Enterprise,9
USR_27077,0,1,69,Basic,7
USR_27078,0,10,85,Basic,3
USR_27079,0,6,50,Basic,2
USR_27080,0,9,16,Basic,6
USR_27081,0,17,64,Basic,2
USR_27082,0,6,67,Enterprise,7
USR_27083,1,6,50,Basic,9
USR_27084,0,6,5,Basic,7
USR_27085,0,15,27,Enterprise,10
USR_27086,0,7,15,Basic,6
USR_27087,1,15,69,Basic,6
USR_27088,1,7,70,Pro,6
USR_27089,1,9,23,Basic,3
USR_27090,0,12,10,Basic,8
USR_27091,1,18,90,Pro,7
USR_27092,1,15,11,Enterprise,8
USR_27093,1,12,16,Pro,9
USR_27094,1,8,35,Enterprise,2
USR_27095,0,4,7,Pro,9
USR_27096,1,8,80,Basic,7
USR_27097,0,13,63,Basic,1
USR_27098,1,4,23,Basic,7
USR_27099,0,17,15,Basic,5
USR_27100,1,10,57,Basic,7
USR_27101,0,13,32,Basic,5
USR_27102,0,13,30,Basic,7
USR_27103,0,1,23,Basic,7
USR_27104,0,17,23,Basic,4
USR_27105,1,13,67,Basic,5
USR_27106,1,1,36,Pro,10
